mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4558241367340088,0.03617993394473954,0.0037833213806152343,0.000656843637165115,0.01,3,1,5,100,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.9}",0.7472527472527473,0.8241758241758241,0.7555555555555555,0.6666666666666666,0.7555555555555555,0.7498412698412698,0.05003128451880841,655,0.8448753462603878,0.8254847645429363,0.8370165745856354,0.8535911602209945,0.8342541436464088,0.8390443978512726,0.009555422678158594
0.47019805908203127,0.012474469523570376,0.004821968078613281,0.001344986065915356,0.01,3,1,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.7362637362637363,0.8461538461538461,0.7888888888888889,0.6555555555555556,0.7555555555555555,0.7564835164835164,0.0627487531423733,309,0.8393351800554016,0.817174515235457,0.8370165745856354,0.8425414364640884,0.8425414364640884,0.8357218285609342,0.009505257616603553
0.8185038566589355,0.04466554902184938,0.005289936065673828,0.001100418327453628,0.01,3,1,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7582417582417582,0.8131868131868132,0.8,0.7,0.7888888888888889,0.772063492063492,0.04034564960055616,26,0.8642659279778393,0.8448753462603878,0.861878453038674,0.8784530386740331,0.8535911602209945,0.8606127852343857,0.01122668439900846
0.9398581027984619,0.04181918988022735,0.005279636383056641,0.0006341790362569672,0.01,3,1,5,200,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.9}",0.7582417582417582,0.8241758241758241,0.8111111111111111,0.7,0.7777777777777778,0.7742612942612942,0.043893280384174976,13,0.8698060941828255,0.8448753462603878,0.8646408839779005,0.8812154696132597,0.8591160220994475,0.8639307632267643,0.012000629217481419
1.0566564559936524,0.16213178536984602,0.004500865936279297,0.0007031247585028409,0.01,3,1,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",0.7582417582417582,0.8461538461538461,0.7888888888888889,0.6777777777777778,0.7777777777777778,0.7697680097680097,0.05451535133914565,44,0.8670360110803325,0.8310249307479224,0.861878453038674,0.8784530386740331,0.856353591160221,0.8589492049402366,0.01575359488083798
1.4733637809753417,0.2088601510051677,0.006432199478149414,0.0016053268037246452,0.01,3,1,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.7582417582417582,0.8351648351648352,0.7666666666666667,0.7111111111111111,0.8,0.7742368742368744,0.041650855502591955,15,0.8808864265927978,0.8642659279778393,0.8839779005524862,0.8922651933701657,0.8839779005524862,0.881074669809155,0.009215796791682308
1.8258287906646729,0.23588670161161723,0.006802272796630859,0.0022782054130065328,0.01,3,1,5,300,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.9}",0.7582417582417582,0.8241758241758241,0.7777777777777778,0.7,0.7888888888888889,0.7698168498168497,0.04096435622597876,38,0.8781163434903048,0.8698060941828255,0.8839779005524862,0.8977900552486188,0.8784530386740331,0.8816286864296536,0.009261788467932814
1.3707231998443603,0.033979579420804346,0.0055214881896972655,0.0028884574824335,0.01,3,1,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.7362637362637363,0.8461538461538461,0.7666666666666667,0.6888888888888889,0.7777777777777778,0.7631501831501831,0.05167893401469665,132,0.8781163434903048,0.8614958448753463,0.8839779005524862,0.9033149171270718,0.8729281767955801,0.8799666365681578,0.01382292364164045
0.4907539367675781,0.1072895082384188,0.00404667854309082,0.00036230741842873277,0.01,3,1,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",0.7362637362637363,0.8131868131868132,0.7777777777777778,0.7,0.7666666666666667,0.7587789987789988,0.0383282843873255,212,0.8476454293628809,0.8254847645429363,0.8370165745856354,0.8480662983425414,0.8342541436464088,0.8384934420960806,0.008541392489723885
0.49293766021728513,0.08351641103829628,0.0037955760955810545,0.0006744913331578778,0.01,3,1,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.9}",0.7472527472527473,0.8241758241758241,0.7555555555555555,0.6666666666666666,0.7555555555555555,0.7498412698412698,0.05003128451880841,655,0.8448753462603878,0.8227146814404432,0.8370165745856354,0.856353591160221,0.8314917127071824,0.838490381230774,0.011488152318087497
0.44559216499328613,0.06043104812984821,0.005190992355346679,0.00113543239771456,0.01,3,1,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.7472527472527473,0.8461538461538461,0.7888888888888889,0.6666666666666666,0.7555555555555555,0.7609035409035408,0.05855993139962941,184,0.8393351800554016,0.8088642659279779,0.8370165745856354,0.8453038674033149,0.8370165745856354,0.8335072925115931,0.012688832357237875
0.8108371734619141,0.08143353684083926,0.004867982864379883,0.0017093296572343634,0.01,3,1,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",0.7582417582417582,0.8131868131868132,0.8,0.7,0.7888888888888889,0.772063492063492,0.04034564960055616,26,0.8587257617728532,0.8421052631578947,0.861878453038674,0.8812154696132597,0.850828729281768,0.85895073537289,0.013069640023626894
0.8204566478729248,0.06341196197050578,0.005018091201782227,0.0014438558412023332,0.01,3,1,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.9}",0.7582417582417582,0.8241758241758241,0.8111111111111111,0.7,0.7777777777777778,0.7742612942612942,0.043893280384174976,13,0.8670360110803325,0.8421052631578947,0.8591160220994475,0.8729281767955801,0.8535911602209945,0.8589553266708497,0.010707593065175559
0.9101317882537842,0.07293833623502967,0.004118967056274414,0.0009696595686318075,0.01,3,1,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.7582417582417582,0.8571428571428571,0.7888888888888889,0.6888888888888889,0.7777777777777778,0.7741880341880341,0.054112349689809706,22,0.8670360110803325,0.8282548476454293,0.861878453038674,0.8756906077348067,0.8535911602209945,0.8572902159440474,0.016194705838680937
1.3748577117919922,0.10439229530688326,0.0046292304992675785,0.0008289070949106824,0.01,3,1,10,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",0.7582417582417582,0.8351648351648352,0.7666666666666667,0.7111111111111111,0.8,0.7742368742368744,0.041650855502591955,15,0.8725761772853186,0.8614958448753463,0.8756906077348067,0.8950276243093923,0.8729281767955801,0.8755436862000888,0.010887003946669555
1.377258586883545,0.029020638550748545,0.004670906066894531,0.000948471041558345,0.01,3,1,10,300,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.9}",0.7582417582417582,0.8241758241758241,0.7777777777777778,0.7,0.7777777777777778,0.7675946275946275,0.04016300473483883,60,0.8753462603878116,0.8698060941828255,0.8839779005524862,0.8950276243093923,0.8756906077348067,0.8799696974334645,0.008783990708610736
1.345907497406006,0.09256872588988438,0.004685688018798828,0.001314391056207189,0.01,3,1,10,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",0.7362637362637363,0.8461538461538461,0.7666666666666667,0.7111111111111111,0.7777777777777778,0.7675946275946276,0.04571240721227285,59,0.8698060941828255,0.8614958448753463,0.8812154696132597,0.8922651933701657,0.8674033149171271,0.8744371833917448,0.010974366856148611
0.42718067169189455,0.028615948937697616,0.0047286033630371095,0.0010783652818583296,0.01,3,2,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.7472527472527473,0.8241758241758241,0.7666666666666667,0.7,0.7666666666666667,0.7609523809523809,0.039913362681551254,169,0.8476454293628809,0.8282548476454293,0.8370165745856354,0.850828729281768,0.8370165745856354,0.8401524310922698,0.008140614842251148
0.40074777603149414,0.009551270117399776,0.006916999816894531,0.003310577785067333,0.01,3,2,2,100,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",0.7472527472527473,0.8241758241758241,0.7555555555555555,0.6777777777777778,0.7444444444444445,0.7498412698412699,0.04644836292331816,654,0.8448753462603878,0.8254847645429363,0.8342541436464088,0.8535911602209945,0.8370165745856354,0.8390443978512726,0.009555422678158594
0.4027255535125732,0.014795420103594734,0.004542064666748047,0.0009593911649551825,0.01,3,2,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.7362637362637363,0.8461538461538461,0.7888888888888889,0.6777777777777778,0.7555555555555555,0.7609279609279609,0.05585052315001848,177,0.8393351800554016,0.814404432132964,0.8370165745856354,0.8425414364640884,0.8425414364640884,0.8351678119404357,0.010589083988569266
0.7456881999969482,0.02527749010470869,0.009734773635864257,0.008717352020932616,0.01,3,2,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",0.7582417582417582,0.8241758241758241,0.8,0.6888888888888889,0.7888888888888889,0.772039072039072,0.04666538239339361,30,0.8642659279778393,0.8476454293628809,0.861878453038674,0.8839779005524862,0.8535911602209945,0.8622717742305749,0.012365842425023362
0.7981002807617188,0.008979134644055125,0.004531240463256836,0.0005887037541707609,0.01,3,2,2,200,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.9}",0.7692307692307693,0.8241758241758241,0.8111111111111111,0.7,0.7777777777777778,0.7764590964590965,0.04330734184804513,4,0.8670360110803325,0.8421052631578947,0.8646408839779005,0.8812154696132597,0.856353591160221,0.8622702437979216,0.012875459420890972
0.7998380184173584,0.026169005823523706,0.004427480697631836,0.0005810601592682805,0.01,3,2,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",0.7582417582417582,0.8351648351648352,0.8,0.6777777777777778,0.7666666666666667,0.7675702075702077,0.052480933524018156,66,0.8670360110803325,0.8421052631578947,0.8591160220994475,0.8701657458563536,0.856353591160221,0.8589553266708497,0.009815196889711676
1.1224903106689452,0.008934827218919136,0.004879522323608399,0.0007581922300256179,0.01,3,2,2,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.8}",0.7582417582417582,0.8351648351648352,0.7777777777777778,0.7222222222222222,0.7888888888888889,0.7764590964590965,0.03708399211510498,4,0.8781163434903048,0.8642659279778393,0.8812154696132597,0.8922651933701657,0.8784530386740331,0.8788631946251204,0.00893255815626896
1.2466584682464599,0.061446360111356006,0.004945135116577149,0.0009077101451107453,0.01,3,2,2,300,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.9}",0.7582417582417582,0.8241758241758241,0.7777777777777778,0.6888888888888889,0.7888888888888889,0.7675946275946275,0.04481214877380627,60,0.8808864265927978,0.8698060941828255,0.8867403314917127,0.9005524861878453,0.8839779005524862,0.8843926478015336,0.009918519489293497
1.3484268665313721,0.07877661383824033,0.007751560211181641,0.005125395028608435,0.01,3,2,2,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.7362637362637363,0.8461538461538461,0.7888888888888889,0.7,0.7666666666666667,0.7675946275946275,0.049348791124872914,60,0.8753462603878116,0.8670360110803325,0.8839779005524862,0.8977900552486188,0.8701657458563536,0.8788631946251204,0.011066010861206881
0.4597481250762939,0.03632187057825433,0.0038625240325927735,0.0008831059520683636,0.01,3,2,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.7472527472527473,0.8351648351648352,0.7666666666666667,0.7,0.7666666666666667,0.7631501831501831,0.0434776161201361,132,0.8476454293628809,0.8282548476454293,0.8370165745856354,0.850828729281768,0.8370165745856354,0.8401524310922698,0.008140614842251148
0.4942891597747803,0.03547997726521532,0.004363203048706054,0.0007077628515550637,0.01,3,2,5,100,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.9}",0.7472527472527473,0.8131868131868132,0.7555555555555555,0.6777777777777778,0.7444444444444445,0.7476434676434677,0.043011933954202455,768,0.8448753462603878,0.8254847645429363,0.8342541436464088,0.8535911602209945,0.8370165745856354,0.8390443978512726,0.009555422678158594
0.4773693561553955,0.0366353409774886,0.004514360427856445,0.0015372522000014776,0.01,3,2,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.7362637362637363,0.8461538461538461,0.7888888888888889,0.6777777777777778,0.7555555555555555,0.7609279609279609,0.05585052315001848,177,0.8393351800554016,0.814404432132964,0.8370165745856354,0.8425414364640884,0.8425414364640884,0.8351678119404357,0.010589083988569266
0.8516187191009521,0.08457834565511291,0.005882692337036133,0.0016801900673516909,0.01,3,2,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",0.7582417582417582,0.8241758241758241,0.8,0.6888888888888889,0.7888888888888889,0.772039072039072,0.04666538239339361,30,0.8642659279778393,0.850415512465374,0.861878453038674,0.8839779005524862,0.8535911602209945,0.8628257908510737,0.011744586848244955
0.9154213905334473,0.020380952649076294,0.010738611221313477,0.011707411747239917,0.01,3,2,5,200,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.9}",0.7692307692307693,0.8241758241758241,0.8111111111111111,0.7,0.7777777777777778,0.7764590964590965,0.04330734184804513,4,0.8670360110803325,0.8448753462603878,0.8646408839779005,0.8812154696132597,0.856353591160221,0.8628242604184202,0.01202754023518312
0.9112646579742432,0.07701418065558861,0.004538869857788086,0.0009863131579794066,0.01,3,2,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",0.7582417582417582,0.8461538461538461,0.8,0.6777777777777778,0.7666666666666667,0.7697680097680099,0.05541379759346273,43,0.8670360110803325,0.8421052631578947,0.856353591160221,0.8701657458563536,0.856353591160221,0.8584028404830045,0.00986820601352368
1.2891672611236573,0.09486001212830923,0.00526585578918457,0.0010068937805744259,0.01,3,2,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.7582417582417582,0.8351648351648352,0.7666666666666667,0.7111111111111111,0.7888888888888889,0.772014652014652,0.040497457566470746,33,0.8781163434903048,0.8642659279778393,0.8839779005524862,0.8922651933701657,0.8784530386740331,0.8794156808129658,0.009143891843634639
1.3783933162689208,0.04868422144041788,0.0050239086151123045,0.0014303154763418541,0.01,3,2,5,300,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.9}",0.7582417582417582,0.8241758241758241,0.7777777777777778,0.7,0.7888888888888889,0.7698168498168497,0.04096435622597876,38,0.8753462603878116,0.8698060941828255,0.8839779005524862,0.8977900552486188,0.8812154696132597,0.8816271559970004,0.009445866290920488
1.1838871002197267,0.10408170737214674,0.004154396057128906,0.0007354084574393849,0.01,3,2,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.7362637362637363,0.8351648351648352,0.7888888888888889,0.7,0.7666666666666667,0.7653968253968253,0.04592721717102884,89,0.8753462603878116,0.8670360110803325,0.8839779005524862,0.8977900552486188,0.8701657458563536,0.8788631946251204,0.011066010861206881
0.3594975471496582,0.057684471295537665,0.004616880416870117,0.0008408293747844494,0.01,3,2,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",0.7472527472527473,0.7912087912087912,0.7666666666666667,0.7,0.7666666666666667,0.7543589743589744,0.030549187022870565,369,0.8476454293628809,0.8254847645429363,0.8397790055248618,0.850828729281768,0.8342541436464088,0.8395984144717712,0.009150556021208246
0.39875330924987795,0.04010359553812755,0.005054473876953125,0.0013582354447790614,0.01,3,2,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.9}",0.7472527472527473,0.8131868131868132,0.7555555555555555,0.6888888888888889,0.7444444444444445,0.7498656898656899,0.03948753438389872,645,0.8448753462603878,0.8254847645429363,0.8370165745856354,0.8535911602209945,0.8342541436464088,0.8390443978512726,0.009555422678158594
0.42530455589294436,0.017808766755251393,0.003907299041748047,0.000565264307863163,0.01,3,2,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.7472527472527473,0.8461538461538461,0.7888888888888889,0.6777777777777778,0.7555555555555555,0.7631257631257631,0.05504714433815043,135,0.8393351800554016,0.8088642659279779,0.8370165745856354,0.8425414364640884,0.8370165745856354,0.8329548063237476,0.012214439862638336
0.7856616973876953,0.031733342352608856,0.006084012985229492,0.0028266383861552586,0.01,3,2,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",0.7582417582417582,0.8241758241758241,0.8,0.6888888888888889,0.7888888888888889,0.772039072039072,0.04666538239339361,30,0.8642659279778393,0.8421052631578947,0.8646408839779005,0.8756906077348067,0.850828729281768,0.8595062824260419,0.011739217560954782
0.8278760433197021,0.022714229619091888,0.00506124496459961,0.0012455961257190184,0.01,3,2,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.9}",0.7692307692307693,0.8241758241758241,0.8111111111111111,0.7,0.7777777777777778,0.7764590964590965,0.04330734184804513,4,0.8670360110803325,0.8421052631578947,0.8646408839779005,0.8729281767955801,0.8535911602209945,0.8600602990465405,0.010949499215605863
0.8170476436614991,0.03620248222249434,0.0051631927490234375,0.0008070520812167713,0.01,3,2,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.7582417582417582,0.8571428571428571,0.8,0.6888888888888889,0.7666666666666667,0.7741880341880343,0.05501737744613982,21,0.8698060941828255,0.8337950138504155,0.856353591160221,0.8646408839779005,0.8535911602209945,0.8556373486784714,0.012358029602588734
1.1096941947937011,0.06921882405627051,0.004857683181762695,0.0006440157539380328,0.01,3,2,10,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",0.7692307692307693,0.8241758241758241,0.7777777777777778,0.7222222222222222,0.8,0.7786813186813187,0.03406462988912779,2,0.8725761772853186,0.8642659279778393,0.8756906077348067,0.8922651933701657,0.8756906077348067,0.8760977028205874,0.00910067295878141
1.2512939453125,0.22803458169286936,0.00566253662109375,0.0013285311230852054,0.01,3,2,10,300,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.9}",0.7692307692307693,0.8241758241758241,0.7777777777777778,0.7111111111111111,0.7888888888888889,0.7742368742368743,0.036690710840200084,17,0.8725761772853186,0.8670360110803325,0.8839779005524862,0.8950276243093923,0.8729281767955801,0.8783091780046218,0.010005474760672694
1.6145380020141602,0.3248811497273155,0.006492710113525391,0.0013159670529921594,0.01,3,2,10,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",0.7362637362637363,0.8351648351648352,0.7888888888888889,0.7,0.7777777777777778,0.7676190476190475,0.04620287980712535,57,0.8753462603878116,0.8614958448753463,0.8867403314917127,0.8895027624309392,0.8701657458563536,0.8766501890084328,0.010396172351957653
